Event, nTightEle, nTightMu, hasOS, nJets, nBJets, hasZCand, nGenMatchedLeptons
243038073,2,0,1,0,0,1,2
243038173,2,0,1,1,0,1,2
243038240,2,0,1,0,0,1,2
243038254,2,0,1,2,0,1,2
243038263,2,0,1,0,0,1,2
243038315,2,0,1,1,0,1,2
243038312,2,0,1,0,0,1,2
243038320,2,0,1,1,0,1,2
243038354,2,0,1,0,0,1,2
243038388,2,0,1,1,0,1,2
243038443,2,0,1,0,0,1,2
243038427,2,0,1,0,0,1,2
243038431,2,0,1,0,0,1,2
243038504,2,0,1,0,0,1,2
243038514,2,0,1,0,0,1,2
243038563,2,0,1,0,0,1,2
243038528,2,0,1,2,1,1,2
243038648,2,0,1,1,0,1,2
243038676,2,0,1,0,0,1,2
243038677,2,0,1,1,0,1,2
243038729,2,0,1,1,1,1,2
243038702,2,0,1,0,0,1,2
243038722,2,0,1,2,0,1,2
243038769,2,0,1,0,0,1,2
243038776,2,0,1,0,0,1,2
243038813,2,0,1,0,0,1,2
243038799,2,0,1,0,0,1,2
243038891,2,0,1,0,0,1,2
243038927,2,0,1,1,0,1,2
243038939,2,0,1,1,1,1,2
243038961,2,0,1,0,0,1,2
243038947,2,0,1,1,1,1,2
243039020,2,0,1,0,0,1,2
243039171,2,0,1,1,1,1,2
243039247,2,0,1,0,0,1,2
243039240,2,0,1,0,0,1,2
243039269,2,0,1,2,1,1,2
243039342,2,0,1,1,0,1,2
243039477,2,0,1,1,0,1,2
243039492,2,0,1,0,0,1,2
244296199,2,0,1,1,0,1,2
244296269,2,0,1,0,0,1,2
244296271,2,0,1,0,0,1,2
244296283,2,0,1,0,0,1,2
244296310,2,0,1,0,0,1,2
244296456,2,0,1,0,0,1,2
244296484,2,0,1,0,0,1,2
244296514,2,0,1,1,0,1,2
244296615,2,0,1,0,0,1,2
244296646,2,0,1,1,0,1,2
244296645,2,0,1,0,0,1,2
244296623,2,0,1,0,0,1,2
244296644,2,0,1,1,0,1,2
244296650,2,0,1,4,0,1,2
244296689,2,0,1,0,0,1,2
244296713,2,0,1,0,0,1,2
244296729,2,0,1,0,0,1,2
244296817,2,0,1,0,0,1,2
244296811,2,0,1,0,0,1,2
244296843,2,0,1,0,0,1,2
244296828,2,0,1,0,0,1,2
244296894,2,0,1,0,0,1,2
244296929,2,0,1,1,0,1,2
244296956,2,0,1,0,0,1,2
244296993,2,0,1,0,0,1,2
244296997,2,0,1,1,0,1,2
244297009,2,0,1,0,0,1,2
244297036,2,0,1,3,0,1,2
244297047,2,0,1,0,0,1,2
244297161,2,0,1,0,0,1,2
244297226,2,0,1,0,0,1,2
244297225,2,0,1,0,0,1,2
244297227,2,0,1,2,2,1,2
244297230,2,0,1,0,0,1,2
244297260,2,0,1,1,0,1,2
244297299,2,0,1,1,1,1,2
244297301,2,0,1,1,1,1,2
244297339,2,0,1,2,0,1,2
244297340,2,0,1,0,0,1,2
244297384,2,0,1,0,0,1,2
244297405,2,0,1,0,0,1,2
244297453,2,0,1,0,0,1,2
244297504,2,0,1,1,0,1,2
244297574,2,0,1,0,0,1,2
244297621,2,0,1,0,0,1,2
244297646,2,0,1,0,0,1,2
244297668,2,0,1,0,0,1,2
244297684,2,0,1,0,0,1,2
244297774,2,0,1,2,0,1,2
244297775,2,0,1,1,0,1,2
244297746,2,0,1,0,0,1,2
244297788,2,0,1,0,0,1,2
244297800,2,0,1,0,0,1,2
244297911,2,0,1,1,0,1,2
244297970,2,0,1,0,0,1,2
244298009,2,0,1,2,0,1,2
244298011,2,0,1,0,0,1,2
244298023,2,0,1,0,0,1,2
244298047,2,0,1,0,0,1,2
244298064,2,0,1,0,0,1,2
244298097,2,0,1,2,1,1,2
244298212,2,0,1,0,0,1,2
244298241,2,0,1,0,0,1,2
244298247,2,0,1,1,0,1,2
244298411,2,0,1,0,0,1,2
244298475,2,0,1,0,0,1,2
244298483,2,0,1,0,0,1,2
244298496,2,0,1,0,0,1,2
244298486,2,0,1,0,0,1,2
244298558,2,0,1,0,0,1,2
244298555,2,0,1,1,0,1,2
244298572,2,0,1,0,0,1,2
244298590,2,0,1,1,0,1,2
244298607,2,0,1,0,0,1,2
244298640,2,0,1,2,1,1,2
244298649,2,0,1,0,0,1,2
244298668,2,0,1,2,0,1,2
244298710,2,0,1,0,0,1,2
244298780,2,0,1,0,0,1,2
244298867,2,0,1,2,1,1,2
244298894,2,0,1,1,0,1,2
244298918,2,0,1,1,0,1,2
244298925,2,0,1,2,1,1,2
244298983,2,0,1,0,0,1,2
244298997,2,0,1,2,0,1,2
244299016,2,0,1,0,0,1,2
244299055,2,0,1,1,0,1,2
244299117,2,0,1,0,0,1,2
244299176,2,0,1,0,0,1,2
244299254,2,0,1,0,0,1,2
244299258,2,0,1,0,0,1,2
244299286,2,0,1,0,0,1,2
244299291,2,0,1,0,0,1,2
244299310,2,0,1,0,0,1,2
244299327,2,0,1,1,1,1,2
244299372,2,0,1,0,0,1,2
244299424,2,0,1,0,0,1,2
244299458,2,0,1,2,1,1,2
244299475,2,0,1,0,0,1,2
244299476,2,0,1,0,0,1,2
244299499,2,0,1,0,0,1,2
244299506,2,0,1,2,0,1,0
244299527,2,0,1,0,0,1,2
244299549,2,0,1,0,0,1,2
244299603,2,0,1,1,1,1,2
244299632,2,0,1,0,0,1,2
244299659,2,0,1,0,0,1,2
244299649,2,0,1,0,0,1,2
244299700,2,0,1,0,0,1,2
244299756,2,0,1,1,0,1,2
244299758,2,0,1,0,0,1,2
244299788,2,0,1,0,0,1,2
244299855,2,0,1,0,0,1,2
244299933,2,0,1,0,0,1,2
244299958,2,0,1,1,1,1,2
244299987,2,0,1,1,0,1,2
244300019,2,0,1,1,1,1,2
244300042,2,0,1,0,0,1,2
244300103,2,0,1,0,0,1,2
244300187,2,0,1,0,0,1,2
244300269,2,0,1,0,0,1,2
244300359,2,0,1,0,0,1,2
244300367,2,0,1,0,0,1,2
244300371,2,0,1,0,0,1,2
244300361,2,0,1,1,0,1,2
244300402,2,0,1,1,0,1,2
244300414,2,0,1,0,0,1,2
244300442,2,0,1,3,1,1,2
244300446,2,0,1,0,0,1,2
244300468,2,0,1,0,0,1,2
244300538,2,0,1,0,0,1,2
244300561,2,0,1,0,0,1,2
244300668,2,0,1,0,0,1,2
244300700,2,0,1,0,0,1,2
244300734,2,0,1,3,0,1,2
244300875,2,0,1,0,0,1,2
244300903,2,0,1,0,0,1,2
244300922,2,0,1,0,0,1,2
244300944,2,0,1,0,0,1,2
244300974,2,0,1,1,0,1,2
244301006,2,0,1,1,0,1,2
244301087,2,0,1,0,0,1,2
244301094,2,0,1,0,0,1,2
244301146,2,0,1,0,0,1,2
244301162,2,0,1,0,0,1,2
244301150,2,0,1,0,0,1,2
244301204,2,0,1,0,0,1,2
244301203,2,0,1,1,0,1,2
244301212,2,0,1,0,0,1,2
244301247,2,0,1,0,0,1,2
244301241,2,0,1,0,0,1,2
244301278,2,0,1,2,0,1,2
244301316,2,0,1,2,0,1,2
244301338,2,0,1,1,0,1,2
244301351,2,0,1,0,0,1,2
244301372,2,0,1,0,0,1,2
244301467,2,0,1,0,0,1,2
244301462,2,0,1,0,0,1,2
244301475,2,0,1,3,0,1,2
244301520,2,0,1,0,0,1,2
244301636,2,0,1,0,0,1,2
244301686,2,0,1,1,0,1,2
244301724,2,0,1,1,0,1,2
244301728,2,0,1,0,0,1,2
244301759,2,0,1,0,0,1,2
244301764,2,0,1,0,0,1,2
244301800,2,0,1,0,0,1,2
244301811,2,0,1,0,0,1,2
244301961,2,0,1,0,0,1,2
244301979,2,0,1,0,0,1,2
244301989,2,0,1,0,0,1,2
244302013,2,0,1,0,0,1,2
244302069,2,0,1,0,0,1,2
244302068,2,0,1,1,1,1,2
244302119,2,0,1,0,0,1,2
244302193,2,0,1,0,0,1,2
244302246,2,0,1,1,0,1,2
244302253,2,0,1,1,0,1,2
244302257,2,0,1,1,0,1,2
244302287,2,0,1,1,1,1,2
244302290,2,0,1,1,1,1,2
244302292,2,0,1,1,0,1,2
244302355,2,0,1,0,0,1,2
244302354,2,0,1,1,0,1,2
244302461,2,0,1,0,0,1,2
244302556,2,0,1,0,0,1,2
244302716,2,0,1,0,0,1,2
244302728,2,0,1,2,0,1,2
244302707,2,0,1,1,0,1,2
244302782,2,0,1,1,0,1,2
244302785,2,0,1,0,0,1,2
244302868,2,0,1,1,0,1,2
244302895,2,0,1,0,0,1,2
244302899,2,0,1,1,0,1,2
244302886,2,0,1,1,0,1,2
244302900,2,0,1,1,1,1,2
244302925,2,0,1,0,0,1,2
244302931,2,0,1,0,0,1,2
244302981,2,0,1,1,0,1,2
244303078,2,0,1,0,0,1,2
244303072,2,0,1,1,0,1,2
244303102,2,0,1,0,0,1,2
244303176,2,0,1,0,0,1,2
244303269,2,0,1,2,0,1,2
244303319,2,0,1,2,0,1,2
244303315,2,0,1,1,0,1,2
244303346,2,0,1,0,0,1,2
244303393,2,0,1,1,0,1,2
244303411,2,0,1,1,0,1,2
244303485,2,0,1,0,0,1,2
244303488,2,0,1,0,0,1,2
244303591,2,0,1,0,0,1,2
244303599,2,0,1,2,1,1,2
244303624,2,0,1,0,0,1,2
244303713,2,0,1,0,0,1,2
244303742,2,0,1,0,0,1,2
244303731,2,0,1,1,0,1,2
244303752,2,0,1,0,0,1,2
244303793,2,0,1,1,0,1,2
244303801,2,0,1,1,0,1,2
244303805,2,0,1,0,0,1,2
244303842,2,0,1,0,0,1,2
244303905,2,0,1,1,0,1,2
244303969,2,0,1,0,0,1,2
244303994,2,0,1,0,0,1,2
244304002,2,0,1,0,0,1,2
244304010,2,0,1,0,0,1,2
244304004,2,0,1,2,1,1,2
284469296,2,0,1,1,1,1,2
284469363,2,0,1,1,1,1,2
284469377,2,0,1,1,1,1,2
284469422,2,0,1,0,0,1,2
284469464,2,0,1,0,0,1,2
284469509,2,0,1,0,0,1,2
284469606,2,0,1,0,0,1,2
284469618,2,0,1,0,0,1,2
284469607,2,0,1,0,0,1,2
284469732,2,0,1,1,1,1,2
284469745,2,0,1,0,0,1,2
284469804,2,0,1,1,0,1,2
284469843,2,0,1,0,0,1,2
284469885,2,0,1,1,0,1,2
284469889,2,0,1,0,0,1,2
284469925,2,0,1,3,0,1,2
284469953,2,0,1,1,1,1,2
284469990,2,0,1,1,0,1,2
284470074,2,0,1,0,0,1,2
284470093,2,0,1,0,0,1,2
284470113,2,0,1,0,0,1,2
284470117,2,0,1,0,0,1,2
284470133,2,0,1,0,0,1,2
284470162,2,0,1,1,1,1,2
284470147,2,0,1,0,0,1,2
284470179,2,0,1,1,0,1,2
284470184,2,0,1,0,0,1,2
284470223,2,0,1,0,0,1,2
284470292,2,0,1,0,0,1,2
284470306,2,0,1,0,0,1,2
284470331,2,0,1,0,0,1,2
284470334,2,0,1,2,1,1,2
284470378,2,0,1,0,0,1,2
284470417,2,0,1,0,0,1,2
284470479,2,0,1,0,0,1,2
284470576,2,0,1,1,1,1,2
284470601,2,0,1,1,1,1,2
284470579,2,0,1,0,0,1,2
284470597,2,0,1,0,0,1,2
284470639,2,0,1,1,1,1,2
284470658,2,0,1,0,0,1,2
284470747,2,0,1,0,0,1,2
284470789,2,0,1,0,0,1,2
284470837,2,0,1,1,1,1,2
284470867,2,0,1,0,0,1,2
284470887,2,0,1,2,0,1,2
284470872,2,0,1,1,1,1,2
284470909,2,0,1,0,0,1,2
284470921,2,0,1,0,0,1,2
284470922,2,0,1,0,0,1,2
284470962,2,0,1,0,0,1,2
284470981,2,0,1,1,1,1,2
284471131,2,0,1,0,0,1,2
284471178,2,0,1,1,1,1,2
284471195,2,0,1,0,0,1,2
284471198,2,0,1,1,0,1,2
284471221,2,0,1,0,0,1,2
284471204,2,0,1,0,0,1,2
284471219,2,0,1,3,1,1,2
284471255,2,0,1,0,0,1,2
284471270,2,0,1,0,0,1,2
284471336,2,0,1,1,0,1,2
284471348,2,0,1,0,0,1,2
284471366,2,0,1,0,0,1,2
284471368,2,0,1,2,0,1,2
284471382,2,0,1,1,0,1,2
284471513,2,0,1,0,0,1,2
284471537,2,0,1,1,0,1,2
284471539,2,0,1,0,0,1,2
284471577,2,0,1,0,0,1,2
284471582,2,0,1,0,0,1,2
284471600,2,0,1,0,0,1,2
284471596,2,0,1,3,2,1,2
284471599,2,0,1,1,1,1,2
284471648,2,0,1,0,0,1,2
284471698,2,0,1,0,0,1,2
284471762,2,0,1,0,0,1,2
284471750,2,0,1,0,0,1,2
284471761,2,0,1,0,0,1,2
284471793,2,0,1,0,0,1,2
284471802,2,0,1,0,0,1,2
284471819,2,0,1,1,1,1,2
284471861,2,0,1,1,0,1,2
284471907,2,0,1,1,0,1,2
389606794,2,0,1,0,0,1,2
389606924,2,0,1,0,0,1,2
389606981,2,0,1,1,0,1,2
389606982,2,0,1,0,0,1,2
389607087,2,0,1,1,0,1,2
389607100,2,0,1,0,0,1,2
389607098,2,0,1,1,0,1,2
389607153,2,0,1,1,0,1,2
389607182,2,0,1,0,0,1,2
389607277,2,0,1,0,0,1,2
389607262,2,0,1,0,0,1,2
389607320,2,0,1,1,0,1,2
389607401,2,0,1,0,0,1,2
389607442,2,0,1,0,0,1,2
389607459,2,0,1,0,0,1,2
389607542,2,0,1,0,0,1,2
389607577,2,0,1,1,0,1,2
389607575,2,0,1,2,0,1,2
389607659,2,0,1,0,0,1,2
389607712,2,0,1,1,0,1,2
389607733,2,0,1,1,0,1,2
389607856,2,0,1,1,0,1,2
389607869,2,0,1,0,0,1,2
389607935,2,0,1,0,0,1,2
389607958,2,0,1,0,0,1,2
389608026,2,0,1,1,0,1,2
389608083,2,0,1,0,0,1,2
389608072,2,0,1,0,0,1,2
389608076,2,0,1,0,0,1,2
389608124,2,0,1,0,0,1,2
389608189,2,0,1,0,0,1,2
389608263,2,0,1,0,0,1,2
389608294,2,0,1,0,0,1,2
389608296,2,0,1,0,0,1,2
389608279,2,0,1,0,0,1,2
389608306,2,0,1,1,0,1,2
389608312,2,0,1,0,0,1,2
389608316,2,0,1,1,0,1,2
389608351,2,0,1,0,0,1,1
389608407,2,0,1,1,0,1,2
389608449,2,0,1,2,0,1,2
389608517,2,0,1,0,0,1,2
389608472,2,0,1,1,0,1,2
389608507,2,0,1,0,0,1,2
389608533,2,0,1,0,0,1,2
389608551,2,0,1,2,0,1,2
389608594,2,0,1,0,0,1,2
389608647,2,0,1,0,0,1,2
389608665,2,0,1,0,0,1,2
389608695,2,0,1,0,0,1,2
389608698,2,0,1,1,0,1,2
389608748,2,0,1,1,0,1,2
389608743,2,0,1,1,0,1,2
389608765,2,0,1,0,0,1,2
389608768,2,0,1,1,0,1,2
389608754,2,0,1,1,0,1,2
389608770,2,0,1,1,0,1,2
389608784,2,0,1,0,0,1,2
389608774,2,0,1,4,0,1,2
389608786,2,0,1,3,0,1,2
389608848,2,0,1,3,1,1,2
389608862,2,0,1,1,0,1,2
389608869,2,0,1,0,0,1,2
389608876,2,0,1,1,0,1,2
389608889,2,0,1,0,0,1,2
389608974,2,0,1,0,0,1,2
389608962,2,0,1,1,1,1,2
389609056,2,0,1,1,0,1,2
389609072,2,0,1,1,1,1,2
389609152,2,0,1,0,0,1,2
389609210,2,0,1,1,1,1,2
389609227,2,0,1,1,0,1,2
389609219,2,0,1,0,0,1,2
389609269,2,0,1,0,0,1,2
389609247,2,0,1,0,0,1,2
389609429,2,0,1,0,0,1,2
389609385,2,0,1,0,0,1,2
389609439,2,0,1,1,0,1,2
389609442,2,0,1,1,1,1,2
389609458,2,0,1,1,1,1,2
389609483,2,0,1,0,0,1,2
389609541,2,0,1,0,0,1,2
389609555,2,0,1,1,1,1,2
389609625,2,0,1,0,0,1,2
389609613,2,0,1,0,0,1,2
389609631,2,0,1,0,0,1,2
389609700,2,0,1,0,0,1,2
389609709,2,0,1,1,0,1,2
389609763,2,0,1,0,0,1,2
389609767,2,0,1,2,0,1,2
389609843,2,0,1,0,0,1,2
389609862,2,0,1,1,0,1,2
389609876,2,0,1,1,0,1,2
389609891,2,0,1,0,0,1,2
389609987,2,0,1,0,0,1,2
389610015,2,0,1,1,1,1,2
389610021,2,0,1,1,0,1,2
389610075,2,0,1,0,0,1,2
389610135,2,0,1,0,0,1,2
389610157,2,0,1,0,0,1,2
389610197,2,0,1,0,0,1,2
389610223,2,0,1,0,0,1,2
389610217,2,0,1,0,0,1,2
389610244,2,0,1,0,0,1,2
389610234,2,0,1,0,0,1,2
389610233,2,0,1,0,0,1,2
389610347,2,0,1,0,0,1,2
389610425,2,0,1,0,0,1,2
389610479,2,0,1,0,0,1,2
389610482,2,0,1,1,0,1,2
389610504,2,0,1,0,0,1,2
389610551,2,0,1,1,0,1,2
389610532,2,0,1,0,0,1,2
389610544,2,0,1,0,0,1,2
389610558,2,0,1,1,0,1,2
389610577,2,0,1,0,0,1,2
389610618,2,0,1,0,0,1,2
389610684,2,0,1,0,0,1,2
389610742,2,0,1,1,0,1,2
389610785,2,0,1,3,0,1,2
389610816,2,0,1,0,0,1,2
389610938,2,0,1,0,0,1,2
389611059,2,0,1,3,1,1,2
389611130,2,0,1,0,0,1,2
389611144,2,0,1,2,0,1,2
389611187,2,0,1,0,0,1,2
389611201,2,0,1,0,0,1,2
389611219,2,0,1,1,0,1,2
389611234,2,0,1,0,0,1,2
389611291,2,0,1,0,0,1,2
389611341,2,0,1,0,0,1,2
389611353,2,0,1,0,0,1,2
389611477,2,0,1,1,0,1,2
389611498,2,0,1,0,0,1,2
389611506,2,0,1,0,0,1,2
389611522,2,0,1,1,0,1,2
389611537,2,0,1,1,1,1,2
389611598,2,0,1,0,0,1,2
389611616,2,0,1,0,0,1,2
389611620,2,0,1,0,0,1,2
389611629,2,0,1,0,0,1,2
389611653,2,0,1,0,0,1,2
389611703,2,0,1,0,0,1,2
389611681,2,0,1,0,0,1,2
389611706,2,0,1,0,0,1,2
389611768,2,0,1,1,0,1,2
389611809,2,0,1,0,0,1,2
389611818,2,0,1,0,0,1,2
389611821,2,0,1,1,0,1,2
389612076,2,0,1,0,0,1,2
389612068,2,0,1,0,0,1,2
389612141,2,0,1,0,0,1,2
389612127,2,0,1,2,0,1,2
389612177,2,0,1,1,0,1,2
284466580,2,0,1,0,0,1,2
284466643,2,0,1,0,0,1,2
284466669,2,0,1,1,0,1,2
284466758,2,0,1,0,0,1,2
284466763,2,0,1,2,0,1,2
284466773,2,0,1,0,0,1,2
284466831,2,0,1,0,0,1,2
284466855,2,0,1,0,0,1,2
284466861,2,0,1,1,0,1,2
284466915,2,0,1,0,0,1,2
284467038,2,0,1,0,0,1,2
284467053,2,0,1,0,0,1,2
284467069,2,0,1,0,0,1,2
284467081,2,0,1,0,0,1,2
284467144,2,0,1,1,1,1,2
284467291,2,0,1,1,0,1,2
284467277,2,0,1,1,0,1,2
284467307,2,0,1,1,1,1,2
284467341,2,0,1,0,0,1,2
284467408,2,0,1,0,0,1,2
284467433,2,0,1,0,0,1,2
284467452,2,0,1,0,0,1,2
284467487,2,0,1,1,0,1,2
284467482,2,0,1,0,0,1,2
284467524,2,0,1,0,0,1,2
284467540,2,0,1,0,0,1,2
284467595,2,0,1,0,0,1,2
284467570,2,0,1,0,0,1,2
284467609,2,0,1,0,0,1,2
284467640,2,0,1,0,0,1,2
284467642,2,0,1,0,0,1,2
284467732,2,0,1,0,0,1,2
284467763,2,0,1,0,0,1,2
284467753,2,0,1,0,0,1,2
284467751,2,0,1,1,0,1,2
284467773,2,0,1,1,0,1,2
284467782,2,0,1,1,0,1,2
284467868,2,0,1,0,0,1,2
284467875,2,0,1,0,0,1,2
284467918,2,0,1,2,0,1,2
284467988,2,0,1,0,0,1,2
284468050,2,0,1,0,0,1,2
284468051,2,0,1,0,0,1,2
284468041,2,0,1,0,0,1,2
284468078,2,0,1,0,0,1,2
284468150,2,0,1,1,0,1,2
284468351,2,0,1,0,0,1,2
284468359,2,0,1,0,0,1,2
284468384,2,0,1,0,0,1,2
284468387,2,0,1,0,0,1,2
284468400,2,0,1,0,0,1,2
284468423,2,0,1,0,0,1,2
284468440,2,0,1,0,0,1,2
284468426,2,0,1,0,0,1,2
284468514,2,0,1,0,0,1,2
284468515,2,0,1,0,0,1,2
284468557,2,0,1,1,1,1,2
284468603,2,0,1,0,0,1,2
284468608,2,0,1,1,1,1,2
284468605,2,0,1,2,1,1,2
284468645,2,0,1,0,0,1,2
284468634,2,0,1,2,0,1,2
284468774,2,0,1,2,0,1,2
284468804,2,0,1,1,0,1,2
284468816,2,0,1,1,0,1,2
284468812,2,0,1,0,0,1,2
284468835,2,0,1,3,3,1,2
284468857,2,0,1,0,0,1,2
284468890,2,0,1,2,0,1,2
284468899,2,0,1,0,0,1,2
284468968,2,0,1,1,1,1,2
284469004,2,0,1,0,0,1,2
284469015,2,0,1,0,0,1,2
284469039,2,0,1,0,0,1,2
284469055,2,0,1,0,0,1,2
284469080,2,0,1,0,0,1,2
284469083,2,0,1,1,1,1,2
284469225,2,0,1,2,1,1,2
284469255,2,0,1,2,0,1,2
284469262,2,0,1,0,0,1,2
284469252,2,0,1,0,0,1,2
288959995,2,0,1,0,0,1,2
288960078,2,0,1,0,0,1,2
288960098,2,0,1,1,0,1,2
288960108,2,0,1,0,0,1,2
288960088,2,0,1,0,0,1,2
288960141,2,0,1,0,0,1,2
288960210,2,0,1,1,0,1,2
288960237,2,0,1,2,0,1,2
288960254,2,0,1,1,0,1,2
288960263,2,0,1,0,0,1,2
288960257,2,0,1,1,0,1,2
288960280,2,0,1,0,0,1,2
288960340,2,0,1,0,0,1,2
288960331,2,0,1,0,0,1,2
288960359,2,0,1,0,0,1,2
288960361,2,0,1,0,0,1,2
288960365,2,0,1,0,0,1,2
288960376,2,0,1,4,2,1,2
288960408,2,0,1,0,0,1,2
288960413,2,0,1,1,1,1,2
288960430,2,0,1,0,0,1,2
288960449,2,0,1,1,0,1,2
288960490,2,0,1,1,0,1,2
288960521,2,0,1,0,0,1,2
288960538,2,0,1,2,1,1,2
288960548,2,0,1,0,0,1,2
288960543,2,0,1,0,0,1,2
288960600,2,0,1,1,1,1,2
288960599,2,0,1,0,0,1,2
288960593,2,0,1,3,2,1,2
288960675,2,0,1,1,0,1,2
288960669,2,0,1,0,0,1,2
288960676,2,0,1,0,0,1,2
288960685,2,0,1,0,0,1,2
288960787,2,0,1,2,1,1,2
288960840,2,0,1,2,1,1,2
288960849,2,0,1,0,0,1,2
288960925,2,0,1,0,0,1,2
288960893,2,0,1,0,0,1,2
288960945,2,0,1,0,0,1,2
288960983,2,0,1,1,1,1,2
288960995,2,0,1,0,0,1,2
288961008,2,0,1,0,0,1,2
288961018,2,0,1,0,0,1,2
288961051,2,0,1,1,1,1,2
288961074,2,0,1,0,0,1,2
288961085,2,0,1,2,0,1,2
288961236,2,0,1,0,0,1,2
288961241,2,0,1,2,0,1,2
288961272,2,0,1,0,0,1,2
288961299,2,0,1,1,1,1,2
288961328,2,0,1,1,1,1,2
288961305,2,0,1,1,0,1,2
288961350,2,0,1,0,0,1,2
288961352,2,0,1,0,0,1,2
288961354,2,0,1,0,0,1,2
288961378,2,0,1,1,0,1,2
288961392,2,0,1,2,0,1,2
288961408,2,0,1,0,0,1,2
288961415,2,0,1,0,0,1,2
288961442,2,0,1,1,0,1,2
288961461,2,0,1,0,0,1,2
288961467,2,0,1,0,0,1,2
288961493,2,0,1,0,0,1,2
288961505,2,0,1,0,0,1,2
288961553,2,0,1,0,0,1,2
288961623,2,0,1,0,0,1,2
288961627,2,0,1,0,0,1,2
288961636,2,0,1,2,0,1,2
288961659,2,0,1,2,1,1,2
288961697,2,0,1,1,0,1,2
288961698,2,0,1,0,0,1,2
288961779,2,0,1,0,0,1,2
288961795,2,0,1,0,0,1,2
288961826,2,0,1,0,0,1,2
288961829,2,0,1,0,0,1,2
288961849,2,0,1,0,0,1,2
288961867,2,0,1,1,0,1,2
288961881,2,0,1,0,0,1,2
288961905,2,0,1,0,0,1,2
288961889,2,0,1,1,0,1,2
288961913,2,0,1,0,0,1,2
288961941,2,0,1,1,0,1,2
288961955,2,0,1,1,0,1,2
288961980,2,0,1,0,0,1,2
288961964,2,0,1,1,0,1,2
288962008,2,0,1,1,1,1,2
288962057,2,0,1,1,1,1,2
288962078,2,0,1,0,0,1,2
288962141,2,0,1,1,1,1,2
288962214,2,0,1,0,0,1,2
288962213,2,0,1,0,0,1,2
288962238,2,0,1,1,0,1,2
288962261,2,0,1,0,0,1,2
288962245,2,0,1,2,2,1,2
288962285,2,0,1,0,0,1,2
288962365,2,0,1,0,0,1,2
288962397,2,0,1,0,0,1,2
288962392,2,0,1,0,0,1,2
288962461,2,0,1,0,0,1,2
288962433,2,0,1,3,0,1,2
288962490,2,0,1,1,0,1,2
288962520,2,0,1,0,0,1,2
288962521,2,0,1,1,0,1,2
288962545,2,0,1,0,0,1,2
288962581,2,0,1,1,0,1,2
288962620,2,0,1,0,0,1,2
288962675,2,0,1,0,0,1,2
288962654,2,0,1,0,0,1,2
43261810,2,0,1,1,0,1,2
43261838,2,0,1,0,0,1,2
43261912,2,0,1,1,0,1,2
43261910,2,0,1,0,0,1,2
43261948,2,0,1,0,0,1,2
43262097,2,0,1,0,0,1,2
43262081,2,0,1,1,0,1,2
43262188,2,0,1,0,0,1,2
43262190,2,0,1,0,0,1,2
43262221,2,0,1,0,0,1,2
43262201,2,0,1,3,1,1,2
43262241,2,0,1,0,0,1,2
43262238,2,0,1,0,0,1,2
43262240,2,0,1,0,0,1,2
43262228,2,0,1,0,0,1,2
43262261,2,0,1,0,0,1,2
43262297,2,0,1,0,0,1,2
43262357,2,0,1,0,0,1,2
43262333,2,0,1,0,0,1,2
43262358,2,0,1,0,0,1,2
43262419,2,0,1,1,1,1,2
43262443,2,0,1,0,0,1,2
43262447,2,0,1,0,0,1,2
43262445,2,0,1,0,0,1,2
43262456,2,0,1,0,0,1,2
43262512,2,0,1,1,0,1,2
43262490,2,0,1,0,0,1,2
43262562,2,0,1,0,0,1,2
43262548,2,0,1,1,0,1,2
43262574,2,0,1,2,1,1,2
43262603,2,0,1,0,0,1,2
43262661,2,0,1,0,0,1,1
43262723,2,0,1,0,0,1,2
43262774,2,0,1,0,0,1,2
43262808,2,0,1,1,0,1,2
43262836,2,0,1,0,0,1,2
43262895,2,0,1,1,1,1,2
43262935,2,0,1,0,0,1,2
43262933,2,0,1,0,0,1,2
43262970,2,0,1,0,0,1,2
43262976,2,0,1,1,1,1,2
43263022,2,0,1,2,0,1,2
43263023,2,0,1,0,0,1,2
43263078,2,0,1,0,0,1,2
43263129,2,0,1,1,0,1,2
43263152,2,0,1,3,0,1,2
43263149,2,0,1,3,2,1,2
43263163,2,0,1,0,0,1,2
43263184,2,0,1,2,2,1,2
43263252,2,0,1,0,0,1,2
43263257,2,0,1,2,1,1,2
43263265,2,0,1,0,0,1,2
43263293,2,0,1,0,0,1,2
43263346,2,0,1,0,0,1,2
43263364,2,0,1,1,1,1,2
43263404,2,0,1,1,0,1,2
43263432,2,0,1,2,0,1,2
43263486,2,0,1,0,0,1,2
43263500,2,0,1,0,0,1,2
43263576,2,0,1,0,0,1,2
43263608,2,0,1,0,0,1,2
43263605,2,0,1,1,0,1,2
43263648,2,0,1,0,0,1,2
43263718,2,0,1,3,0,1,2
43263739,2,0,1,0,0,1,2
43263746,2,0,1,2,0,1,2
43263768,2,0,1,0,0,1,2
43263786,2,0,1,0,0,1,2
43263780,2,0,1,1,0,1,2
43263789,2,0,1,0,0,1,2
43263818,2,0,1,0,0,1,2
43263829,2,0,1,0,0,1,2
43263833,2,0,1,0,0,1,2
43263964,2,0,1,0,0,1,2
43263952,2,0,1,1,0,1,2
43264030,2,0,1,1,0,1,2
43264039,2,0,1,1,0,1,2
43264056,2,0,1,0,0,1,2
43264151,2,0,1,1,0,1,2
