Event, nTightEle, nTightMu, hasOS, hasOS_ZCand, hasSS_ZCand, nGenMatchedLeptons, nFlips, nJets, nBJets
333777982,2,0,1,1,0,2,0,2,0
333778024,2,0,1,1,0,2,0,1,0
333778034,2,0,1,1,0,2,0,0,0
333778058,2,0,1,1,0,2,0,0,0
333778094,2,0,1,1,0,2,0,1,0
333778109,2,0,1,1,0,2,0,0,0
333778221,2,0,1,1,0,2,0,0,0
333778214,2,0,1,1,0,2,0,0,0
333778208,2,0,1,1,0,2,0,0,0
333778331,2,0,1,1,0,2,0,0,0
333778316,2,0,1,1,0,2,0,0,0
333778301,2,0,1,1,0,2,0,2,1
333778413,2,0,1,1,0,2,0,0,0
333778437,2,0,1,1,0,2,0,0,0
333778454,2,0,1,1,0,2,0,2,0
333778440,2,0,1,1,0,2,0,0,0
333778469,2,0,1,1,0,2,0,0,0
333778467,2,0,1,1,0,2,0,0,0
333778552,2,0,1,1,0,2,0,0,0
333778564,2,0,1,1,0,2,0,1,0
333778613,2,0,1,1,0,2,0,0,0
333778609,2,0,1,1,0,2,0,0,0
333778659,2,0,1,1,0,2,0,0,0
333778746,2,0,1,1,0,2,0,1,1
333778824,2,0,1,1,0,2,0,0,0
333778844,2,0,1,1,0,2,0,0,0
333778965,2,0,1,1,0,2,0,2,2
333778981,2,0,1,1,0,2,0,1,0
333779001,2,0,1,1,0,2,0,1,0
333779007,2,0,1,1,0,2,0,3,0
333779045,2,0,1,1,0,2,0,0,0
333779097,2,0,1,1,0,2,0,0,0
333779109,2,0,1,1,0,2,0,0,0
333779104,2,0,1,1,0,2,0,1,0
333779136,2,0,1,1,0,2,0,0,0
333779166,2,0,1,1,0,2,0,0,0
333779222,2,0,1,1,0,2,0,0,0
333779257,2,0,1,1,0,2,0,0,0
333779260,2,0,1,1,0,2,0,0,0
333779245,2,0,1,1,0,2,0,0,0
333779258,2,0,1,1,0,2,0,0,0
333779280,2,0,1,1,0,2,0,1,0
333779282,2,0,1,1,0,2,0,2,1
333779323,2,0,1,1,0,2,0,0,0
333779303,2,0,1,1,0,2,0,0,0
333779337,2,0,1,1,0,2,0,1,1
333779322,2,0,1,1,0,2,0,1,0
333779402,2,0,1,1,0,2,0,0,0
333779448,2,0,1,1,0,2,0,0,0
333779447,2,0,1,1,0,2,0,1,1
333779454,2,0,1,1,0,2,0,1,0
333779542,2,0,1,1,0,2,0,0,0
333779554,2,0,1,1,0,2,0,1,1
333779611,2,0,1,1,0,2,0,1,0
333779629,2,0,1,1,0,2,0,1,0
333779662,2,0,1,1,0,2,0,2,1
333779650,2,0,1,1,0,2,0,0,0
333779705,2,0,1,1,0,2,0,0,0
333779730,2,0,1,1,0,2,0,2,0
333779888,2,0,1,1,0,2,0,0,0
333779904,2,0,1,1,0,2,0,1,1
333779968,2,0,1,1,0,2,0,1,0
333779991,2,0,1,1,0,2,0,1,0
333780037,2,0,1,1,0,2,0,1,1
333780045,2,0,1,1,0,2,0,1,0
333780036,2,0,1,1,0,2,0,0,0
333780040,2,0,1,1,0,2,0,1,0
333780064,2,0,1,1,0,2,0,0,0
333780093,2,0,1,1,0,2,0,1,1
333780125,2,0,1,1,0,2,0,0,0
333780145,2,0,1,1,0,2,0,0,0
333780196,2,0,1,1,0,2,0,0,0
333780149,2,0,1,1,0,2,0,0,0
333780210,2,0,1,1,0,2,0,0,0
333780187,2,0,1,1,0,2,0,1,1
333780253,2,0,1,1,0,2,0,1,0
333780224,2,0,1,1,0,2,0,1,0
333780254,2,0,1,1,0,2,0,0,0
333780278,2,0,1,1,0,2,0,0,0
333780299,2,0,1,1,0,2,0,0,0
333780377,2,0,1,1,0,2,0,0,0
333780391,2,0,1,1,0,2,0,0,0
333780422,2,0,1,1,0,2,0,0,0
333780484,2,0,1,1,0,2,0,1,0
333780498,2,0,1,1,0,2,0,2,0
333780494,2,0,1,1,0,2,0,0,0
333780504,2,0,1,1,0,2,0,2,0
333780503,2,0,1,1,0,2,0,1,0
333780552,2,0,1,1,0,2,0,0,0
333780586,2,0,1,1,0,2,0,0,0
333780640,2,0,1,1,0,2,0,0,0
333780672,2,0,1,1,0,2,0,0,0
333780739,2,0,1,1,0,2,0,2,0
333780748,2,0,1,1,0,2,0,1,0
333780765,2,0,1,1,0,2,0,0,0
333780766,2,0,1,1,0,2,0,2,2
333780794,2,0,1,1,0,2,0,1,0
333780814,2,0,1,1,0,2,0,0,0
333780802,2,0,1,1,0,2,0,3,2
333780809,2,0,1,1,0,2,0,0,0
333780892,2,0,1,1,0,2,0,0,0
333780902,2,0,1,1,0,2,0,0,0
333780954,2,0,1,1,0,2,0,0,0
333780969,2,0,1,1,0,2,0,0,0
333781001,2,0,1,1,0,2,0,0,0
333780999,2,0,1,1,0,2,0,1,0
333781006,2,0,1,1,0,2,0,1,0
333781036,2,0,1,1,0,2,0,1,0
333781086,2,0,1,1,0,2,0,1,0
333781100,2,0,1,1,0,2,0,2,0
333781174,2,0,1,1,0,2,0,0,0
333781161,2,0,1,1,0,2,0,0,0
333781311,2,0,1,1,0,2,0,0,0
333781327,2,0,1,1,0,2,0,1,0
333781358,2,0,1,1,0,2,0,0,0
333781362,2,0,1,1,0,2,0,1,0
333781376,2,0,1,1,0,2,0,0,0
333781378,2,0,1,1,0,2,0,3,1
333781388,2,0,1,1,0,2,0,1,0
333781479,2,0,1,1,0,2,0,0,0
333781481,2,0,1,1,0,2,0,1,0
333781497,2,0,1,1,0,2,0,0,0
333781509,2,0,1,1,0,2,0,1,0
333781521,2,0,1,1,0,2,0,0,0
333781603,2,0,1,1,0,2,0,0,0
333781637,2,0,1,1,0,2,0,1,0
333781657,2,0,1,1,0,2,0,0,0
333781645,2,0,1,1,0,2,0,0,0
333781675,2,0,1,1,0,2,0,1,0
333781695,2,0,1,1,0,2,0,1,0
333781748,2,0,1,1,0,2,0,0,0
333781729,2,0,1,1,0,2,0,0,0
333781746,2,0,1,1,0,2,0,1,0
333781805,2,0,1,1,0,2,0,0,0
333781843,2,0,1,1,0,2,0,2,0
333781859,2,0,1,1,0,2,0,0,0
333781874,2,0,1,1,0,2,0,0,0
333781904,2,0,1,1,0,2,0,2,1
333781912,2,0,1,1,0,2,0,0,0
333781905,2,0,1,1,0,2,0,1,0
333781925,2,0,1,1,0,2,0,0,0
333781938,2,0,1,1,0,2,0,0,0
333781954,2,0,1,1,0,2,0,1,0
333781985,2,0,1,1,0,2,0,2,0
333782025,2,0,1,1,0,2,0,0,0
333782049,2,0,1,1,0,2,0,1,1
333782041,2,0,1,1,0,2,0,0,0
333782044,2,0,1,1,0,2,0,1,0
333782079,2,0,1,1,0,2,0,2,0
333782109,2,0,1,1,0,2,0,1,0
333782115,2,0,1,1,0,2,0,0,0
333782131,2,0,1,1,0,2,0,1,0
333782176,2,0,1,1,0,2,0,0,0
333782201,2,0,1,1,0,2,0,2,0
333782214,2,0,1,1,0,2,0,1,0
333782205,2,0,1,1,0,2,0,0,0
333782145,2,0,1,1,0,2,0,1,0
333782241,2,0,1,1,0,2,0,1,0
333782250,2,0,1,1,0,2,0,0,0
333782284,2,0,1,1,0,2,0,0,0
333782277,2,0,1,1,0,2,0,0,0
333782308,2,0,1,1,0,2,0,0,0
333782324,2,0,1,1,0,2,0,0,0
333782369,2,0,1,1,0,2,0,0,0
333782391,2,0,1,1,0,2,0,0,0
333782419,2,0,1,1,0,2,0,1,0
333782482,2,0,1,1,0,2,0,0,0
333782526,2,0,1,1,0,2,0,0,0
333782568,2,0,1,1,0,2,0,1,0
333782613,2,0,1,1,0,2,0,0,0
333782623,2,0,1,1,0,2,0,1,0
333782652,2,0,1,1,0,2,0,0,0
333782663,2,0,1,1,0,2,0,0,0
333782667,2,0,1,1,0,2,0,1,0
333782763,2,0,1,1,0,2,0,0,0
333782770,2,0,1,1,0,2,0,0,0
333782820,2,0,1,1,0,2,0,0,0
333782806,2,0,0,0,1,2,1,0,0
333782886,2,0,1,1,0,2,0,0,0
333782896,2,0,1,1,0,2,0,2,1
333783028,2,0,1,1,0,2,0,0,0
333783044,2,0,1,1,0,2,0,0,0
333783068,2,0,1,1,0,2,0,0,0
333783078,2,0,1,1,0,2,0,0,0
333783124,2,0,1,1,0,2,0,2,0
333783143,2,0,1,1,0,2,0,1,1
333783168,2,0,1,1,0,2,0,1,1
333783165,2,0,1,1,0,2,0,0,0
333783183,2,0,1,1,0,2,0,0,0
333783151,2,0,1,1,0,2,0,0,0
333783181,2,0,1,1,0,2,0,0,0
333783196,2,0,1,1,0,2,0,0,0
333783220,2,0,1,1,0,2,0,0,0
333783292,2,0,1,1,0,2,0,1,0
333783411,2,0,1,1,0,2,0,0,0
333783389,2,0,1,1,0,2,0,1,1
333783421,2,0,1,1,0,2,0,0,0
333783433,2,0,1,1,0,1,0,2,1
387293899,2,0,1,1,0,2,0,0,0
387293954,2,0,1,1,0,2,0,1,0
387293958,2,0,1,1,0,2,0,2,1
387293981,2,0,1,1,0,2,0,1,0
387294016,2,0,1,1,0,2,0,0,0
387294018,2,0,1,1,0,2,0,0,0
387294047,2,0,1,1,0,2,0,0,0
387294038,2,0,1,1,0,2,0,0,0
387294180,2,0,1,1,0,2,0,0,0
387294322,2,0,1,1,0,2,0,1,0
387294357,2,0,1,1,0,2,0,1,0
387294422,2,0,1,1,0,2,0,0,0
387294418,2,0,1,1,0,2,0,1,0
387294419,2,0,1,1,0,2,0,0,0
387294448,2,0,1,1,0,2,0,1,1
387294526,2,0,1,1,0,2,0,0,0
387294542,2,0,1,1,0,2,0,0,0
387294573,2,0,1,1,0,2,0,0,0
387294572,2,0,1,1,0,2,0,1,0
387294658,2,0,1,1,0,2,0,0,0
387294657,2,0,1,1,0,2,0,2,1
387294722,2,0,1,1,0,2,0,0,0
387294846,2,0,1,1,0,2,0,0,0
387294930,2,0,1,1,0,2,0,0,0
387295157,2,0,1,1,0,2,0,0,0
387295184,2,0,1,1,0,2,0,0,0
387295211,2,0,1,1,0,2,0,1,0
387295219,2,0,1,1,0,2,0,0,0
387295292,2,0,1,1,0,2,0,1,1
387295349,2,0,1,1,0,2,0,1,1
387295400,2,0,1,1,0,2,0,0,0
387295475,2,0,1,1,0,2,0,0,0
387295548,2,0,1,1,0,2,0,1,1
387295588,2,0,1,1,0,2,0,0,0
387295668,2,0,1,1,0,2,0,0,0
387295671,2,0,1,1,0,2,0,0,0
387295757,2,0,1,1,0,2,0,1,0
387295748,2,0,1,1,0,2,0,1,0
387295881,2,0,1,1,0,2,0,0,0
387295902,2,0,1,1,0,2,0,1,0
387295928,2,0,1,1,0,2,0,0,0
387295996,2,0,1,1,0,2,0,0,0
387295993,2,0,1,1,0,2,0,1,0
387295990,2,0,1,1,0,2,0,2,0
387296002,2,0,1,1,0,2,0,0,0
387296014,2,0,1,1,0,2,0,2,0
387296087,2,0,1,1,0,2,0,2,0
387296145,2,0,1,1,0,2,0,0,0
387296215,2,0,1,1,0,2,0,0,0
387296241,2,0,1,1,0,2,0,0,0
387296268,2,0,1,1,0,2,0,0,0
387296298,2,0,1,1,0,2,0,1,0
387296366,2,0,1,1,0,2,0,0,0
387296374,2,0,1,1,0,2,0,0,0
387296396,2,0,1,1,0,2,0,0,0
387296472,2,0,1,1,0,2,0,0,0
387296469,2,0,1,1,0,2,0,0,0
387296543,2,0,1,1,0,2,0,2,1
387296573,2,0,1,1,0,2,0,0,0
387296603,2,0,1,1,0,2,0,0,0
387296612,2,0,1,1,0,2,0,0,0
387296628,2,0,1,1,0,2,0,0,0
387296702,2,0,1,1,0,2,0,0,0
387296743,2,0,1,1,0,2,0,0,0
387296832,2,0,1,1,0,2,0,1,0
387296890,2,0,1,1,0,2,0,0,0
387296925,2,0,1,1,0,2,0,0,0
387296931,2,0,1,1,0,2,0,1,0
387297011,2,0,1,1,0,2,0,1,0
387297034,2,0,1,1,0,2,0,0,0
387297040,2,0,1,1,0,2,0,0,0
387297132,2,0,1,1,0,2,0,1,1
387297157,2,0,1,1,0,2,0,0,0
387297265,2,0,1,1,0,2,0,0,0
387297331,2,0,1,1,0,2,0,0,0
387297373,2,0,1,1,0,2,0,1,0
387297412,2,0,1,1,0,2,0,1,1
387297416,2,0,1,1,0,2,0,0,0
387297485,2,0,1,1,0,2,0,0,0
387297506,2,0,1,1,0,2,0,0,0
387297593,2,0,1,1,0,2,0,0,0
387297697,2,0,1,1,0,2,0,0,0
387297703,2,0,1,1,0,2,0,0,0
387297728,2,0,1,1,0,2,0,1,0
387297746,2,0,1,1,0,2,0,0,0
387297772,2,0,1,1,0,2,0,0,0
387297909,2,0,1,1,0,2,0,0,0
387297931,2,0,1,1,0,2,0,0,0
387298025,2,0,1,1,0,2,0,0,0
387298014,2,0,1,1,0,2,0,1,1
387298086,2,0,1,1,0,2,0,0,0
387298119,2,0,1,1,0,2,0,0,0
387298141,2,0,1,1,0,2,0,1,0
387298168,2,0,1,1,0,2,0,0,0
387298197,2,0,1,1,0,2,0,0,0
387298249,2,0,1,1,0,2,0,0,0
387298269,2,0,1,1,0,2,0,1,1
387298276,2,0,1,1,0,2,0,1,0
387298352,2,0,1,1,0,2,0,1,1
387298363,2,0,1,1,0,2,0,0,0
387298452,2,0,1,1,0,2,0,0,0
387298462,2,0,1,1,0,2,0,3,0
387298475,2,0,1,1,0,2,0,2,1
387298525,2,0,1,1,0,2,0,1,1
387298563,2,0,1,1,0,2,0,0,0
387298583,2,0,1,1,0,2,0,0,0
387298606,2,0,1,1,0,2,0,2,1
387298726,2,0,1,1,0,2,0,1,1
387298749,2,0,1,1,0,2,0,1,0
387298833,2,0,1,1,0,2,0,3,2
387298790,2,0,1,1,0,2,0,3,0
387298915,2,0,1,1,0,2,0,0,0
387298975,2,0,1,1,0,2,0,1,1
387299029,2,0,1,1,0,2,0,3,0
387299060,2,0,1,1,0,2,0,2,1
387299081,2,0,1,1,0,2,0,0,0
387299116,2,0,1,1,0,2,0,0,0
387299191,2,0,1,1,0,2,0,0,0
387299208,2,0,1,1,0,2,0,1,0
387299260,2,0,1,1,0,2,0,0,0
387299253,2,0,1,1,0,2,0,0,0
388250390,2,0,1,1,0,2,0,0,0
388250412,2,0,1,1,0,2,0,0,0
388250445,2,0,1,1,0,2,0,1,0
388250478,2,0,1,1,0,2,0,0,0
388250532,2,0,1,1,0,2,0,0,0
388250527,2,0,1,1,0,2,0,3,2
388250571,2,0,1,1,0,2,0,1,0
388250615,2,0,1,1,0,2,0,1,0
388250681,2,0,1,1,0,2,0,4,1
388250718,2,0,1,1,0,2,0,1,0
388250845,2,0,1,1,0,2,0,0,0
388251005,2,0,1,1,0,2,0,1,0
388251002,2,0,1,1,0,2,0,2,1
388251009,2,0,1,1,0,2,0,0,0
388251066,2,0,1,1,0,2,0,0,0
388251044,2,0,1,1,0,2,0,2,0
388251175,2,0,1,1,0,2,0,2,0
388251183,2,0,1,1,0,2,0,0,0
388251180,2,0,1,1,0,2,0,0,0
388251251,2,0,1,1,0,2,0,2,0
388251321,2,0,1,1,0,2,0,0,0
388251329,2,0,1,1,0,2,0,2,0
388251342,2,0,1,1,0,2,0,0,0
388251386,2,0,1,1,0,2,0,3,1
388251436,2,0,1,1,0,2,0,0,0
388251452,2,0,1,1,0,2,0,0,0
388251475,2,0,1,1,0,2,0,0,0
388251477,2,0,1,1,0,2,0,2,1
388251495,2,0,1,1,0,2,0,1,0
388251564,2,0,1,1,0,2,0,2,0
388251625,2,0,1,1,0,2,0,0,0
388251714,2,0,1,1,0,2,0,0,0
388251740,2,0,1,1,0,2,0,0,0
388251735,2,0,1,1,0,2,0,1,0
388251736,2,0,1,1,0,2,0,0,0
388251743,2,0,1,1,0,2,0,0,0
388251763,2,0,1,1,0,2,0,0,0
388251789,2,0,1,1,0,2,0,1,0
388251791,2,0,1,1,0,2,0,0,0
388251772,2,0,1,1,0,2,0,1,1
388251805,2,0,1,1,0,2,0,0,0
388251816,2,0,1,1,0,2,0,0,0
388251870,2,0,1,1,0,2,0,0,0
388251864,2,0,1,1,0,2,0,0,0
388251875,2,0,1,1,0,2,0,1,1
388251883,2,0,1,1,0,2,0,0,0
388251939,2,0,1,1,0,2,0,0,0
388251944,2,0,1,1,0,2,0,0,0
388252042,2,0,1,1,0,2,0,1,0
388252061,2,0,1,1,0,2,0,2,0
388252141,2,0,1,1,0,2,0,0,0
388252190,2,0,1,1,0,2,0,0,0
388252206,2,0,1,1,0,2,0,1,0
388252362,2,0,1,1,0,2,0,0,0
388252408,2,0,1,1,0,2,0,1,1
388252473,2,0,1,1,0,2,0,1,0
388252518,2,0,1,1,0,2,0,1,0
388252562,2,0,1,1,0,2,0,0,0
388252575,2,0,1,1,0,2,0,0,0
388252563,2,0,1,1,0,2,0,1,0
388252653,2,0,1,1,0,2,0,0,0
388252708,2,0,1,1,0,2,0,2,1
388252800,2,0,1,1,0,2,0,1,0
388252823,2,0,1,1,0,2,0,1,0
388252843,2,0,1,1,0,2,0,0,0
388252947,2,0,1,1,0,2,0,0,0
388252974,2,0,1,1,0,2,0,0,0
388252993,2,0,1,1,0,2,0,0,0
388253028,2,0,1,1,0,2,0,1,0
388253021,2,0,1,1,0,2,0,0,0
388253077,2,0,1,1,0,2,0,0,0
388253075,2,0,1,1,0,2,0,2,0
382797764,2,0,1,1,0,2,0,0,0
382797814,2,0,1,1,0,2,0,0,0
382797829,2,0,1,1,0,2,0,2,1
382797859,2,0,1,1,0,2,0,1,1
382798014,2,0,1,1,0,2,0,1,0
382798037,2,0,1,1,0,2,0,0,0
382798116,2,0,1,1,0,2,0,1,0
382798204,2,0,1,1,0,2,0,1,0
382798264,2,0,1,1,0,2,0,0,0
382798303,2,0,1,1,0,2,0,0,0
382798302,2,0,1,1,0,2,0,1,0
382798329,2,0,1,1,0,2,0,0,0
382798295,2,0,1,1,0,2,0,1,1
382798362,2,0,1,1,0,2,0,0,0
382798410,2,0,1,1,0,2,0,0,0
382798414,2,0,1,1,0,2,0,0,0
382798416,2,0,1,1,0,2,0,1,1
382798459,2,0,1,1,0,2,0,0,0
382798511,2,0,1,1,0,2,0,0,0
382798522,2,0,1,1,0,2,0,0,0
382798567,2,0,1,1,0,2,0,0,0
382798775,2,0,1,1,0,2,0,0,0
382798752,2,0,1,1,0,2,0,2,0
382798817,2,0,1,1,0,2,0,2,1
382798851,2,0,1,1,0,2,0,1,0
382798893,2,0,1,1,0,2,0,0,0
382798911,2,0,1,1,0,2,0,0,0
382799007,2,0,1,1,0,2,0,0,0
382799027,2,0,1,1,0,2,0,0,0
382799031,2,0,1,1,0,2,0,1,1
382799079,2,0,1,1,0,2,0,0,0
382799049,2,0,1,1,0,2,0,0,0
382799062,2,0,1,1,0,2,0,0,0
382799169,2,0,1,1,0,2,0,1,0
382799192,2,0,1,1,0,2,0,0,0
382799218,2,0,1,1,0,2,0,0,0
382799268,2,0,1,1,0,2,0,1,0
382799269,2,0,1,1,0,2,0,0,0
382799265,2,0,1,1,0,2,0,0,0
382799289,2,0,1,1,0,2,0,0,0
382799300,2,0,1,1,0,2,0,0,0
382799403,2,0,1,1,0,2,0,0,0
382799440,2,0,1,1,0,2,0,0,0
382799425,2,0,1,1,0,2,0,1,0
382799453,2,0,1,1,0,2,0,0,0
382799450,2,0,1,1,0,2,0,0,0
382799467,2,0,1,1,0,2,0,1,1
382799533,2,0,1,1,0,2,0,0,0
382799534,2,0,1,1,0,2,0,0,0
382799700,2,0,1,1,0,2,0,0,0
382799707,2,0,1,1,0,2,0,1,1
382799756,2,0,1,1,0,2,0,0,0
382799802,2,0,1,1,0,2,0,1,0
382799842,2,0,1,1,0,2,0,0,0
382799896,2,0,1,1,0,2,0,0,0
382799920,2,0,1,1,0,2,0,1,0
382799915,2,0,1,1,0,2,0,1,0
382800022,2,0,1,1,0,2,0,1,1
382800155,2,0,1,1,0,2,0,1,0
382800193,2,0,1,1,0,2,0,0,0
382800225,2,0,1,1,0,2,0,0,0
382800224,2,0,1,1,0,2,0,0,0
382800259,2,0,1,1,0,2,0,0,0
382800290,2,0,1,1,0,2,0,2,1
382800302,2,0,1,1,0,2,0,2,0
382800347,2,0,1,1,0,2,0,1,0
382800356,2,0,1,1,0,2,0,1,0
382800421,2,0,1,1,0,2,0,0,0
382800473,2,0,1,1,0,2,0,0,0
382800465,2,0,1,1,0,2,0,0,0
382800528,2,0,1,1,0,2,0,1,0
382800525,2,0,1,1,0,2,0,0,0
382800587,2,0,1,1,0,2,0,0,0
382800638,2,0,1,1,0,2,0,0,0
382800599,2,0,1,1,0,2,0,1,1
382800685,2,0,1,1,0,2,0,0,0
382800738,2,0,1,1,0,2,0,1,0
382800744,2,0,1,1,0,2,0,0,0
382800754,2,0,1,1,0,2,0,3,2
382800785,2,0,1,1,0,2,0,0,0
382800799,2,0,1,1,0,2,0,0,0
382800867,2,0,1,1,0,2,0,0,0
382800900,2,0,1,1,0,2,0,0,0
382800903,2,0,1,1,0,2,0,1,0
382800931,2,0,1,1,0,2,0,0,0
382801053,2,0,1,1,0,2,0,1,1
382801052,2,0,1,1,0,2,0,1,0
382801068,2,0,1,1,0,2,0,0,0
382801122,2,0,1,1,0,2,0,0,0
382801154,2,0,1,1,0,2,0,0,0
382801171,2,0,1,1,0,2,0,1,1
382801233,2,0,1,1,0,2,0,0,0
382801229,2,0,1,1,0,2,0,0,0
382801235,2,0,1,1,0,2,0,1,1
382801256,2,0,1,1,0,2,0,0,0
382801306,2,0,1,1,0,2,0,0,0
382801345,2,0,1,1,0,2,0,3,0
382801527,2,0,1,1,0,2,0,1,0
382801608,2,0,1,1,0,2,0,1,0
382801612,2,0,1,1,0,2,0,0,0
382801622,2,0,1,1,0,2,0,0,0
382801764,2,0,1,1,0,2,0,1,0
382801765,2,0,1,1,0,2,0,0,0
382801757,2,0,1,1,0,2,0,1,0
382801777,2,0,1,1,0,2,0,0,0
382801821,2,0,1,1,0,2,0,0,0
382801863,2,0,1,1,0,2,0,0,0
382801835,2,0,1,1,0,2,0,0,0
382801968,2,0,1,1,0,2,0,1,1
382801979,2,0,1,1,0,2,0,0,0
382801978,2,0,1,1,0,2,0,0,0
382802072,2,0,1,1,0,2,0,0,0
382802062,2,0,1,1,0,2,0,0,0
382802087,2,0,1,1,0,2,0,2,0
382802157,2,0,1,1,0,2,0,0,0
382802190,2,0,1,1,0,2,0,0,0
382802150,2,0,1,1,0,2,0,1,0
382802273,2,0,1,1,0,2,0,0,0
382802298,2,0,1,1,0,2,0,0,0
382802331,2,0,1,1,0,2,0,0,0
382802351,2,0,1,1,0,2,0,0,0
382802421,2,0,1,1,0,2,0,0,0
382802426,2,0,1,1,0,2,0,0,0
382802444,2,0,1,1,0,2,0,5,1
382802449,2,0,1,1,0,2,0,0,0
382802456,2,0,1,1,0,2,0,0,0
382802491,2,0,1,1,0,2,0,0,0
382802497,2,0,1,1,0,2,0,0,0
382802507,2,0,1,1,0,2,0,1,0
382802511,2,0,1,1,0,2,0,1,0
382802518,2,0,1,1,0,2,0,2,0
382802522,2,0,1,1,0,2,0,3,0
382802521,2,0,1,1,0,2,0,0,0
382802551,2,0,1,1,0,2,0,0,0
382802560,2,0,1,1,0,2,0,0,0
382802650,2,0,1,1,0,2,0,0,0
382802641,2,0,1,1,0,2,0,0,0
382802637,2,0,1,1,0,2,0,0,0
382802728,2,0,1,1,0,2,0,0,0
382802771,2,0,1,1,0,2,0,0,0
382802829,2,0,1,1,0,2,0,1,1
382802849,2,0,1,1,0,2,0,0,0
382802884,2,0,1,1,0,2,0,0,0
382802961,2,0,1,1,0,2,0,0,0
382803004,2,0,1,1,0,2,0,2,0
382803036,2,0,1,1,0,2,0,0,0
382803102,2,0,1,1,0,2,0,0,0
387299337,2,0,1,1,0,2,0,1,0
387299366,2,0,1,1,0,2,0,0,0
387299476,2,0,1,1,0,2,0,1,0
387299511,2,0,1,1,0,2,0,1,0
387299521,2,0,1,1,0,2,0,0,0
387299515,2,0,1,1,0,2,0,0,0
387299540,2,0,1,1,0,2,0,0,0
387299599,2,0,1,1,0,2,0,3,1
387299745,2,0,1,1,0,2,0,2,1
387299819,2,0,1,1,0,2,0,1,0
387299842,2,0,1,1,0,2,0,0,0
387299874,2,0,1,1,0,2,0,0,0
387299901,2,0,1,1,0,2,0,2,2
387299933,2,0,1,1,0,2,0,0,0
387299936,2,0,1,1,0,2,0,0,0
387299957,2,0,1,1,0,2,0,0,0
387299968,2,0,1,1,0,2,0,1,0
387299973,2,0,1,1,0,2,0,0,0
387300082,2,0,1,1,0,2,0,1,0
387300153,2,0,1,1,0,2,0,0,0
387300176,2,0,1,1,0,2,0,0,0
387300249,2,0,1,1,0,2,0,0,0
387300274,2,0,1,1,0,2,0,0,0
387300307,2,0,1,1,0,2,0,0,0
387300315,2,0,1,1,0,2,0,0,0
387300313,2,0,1,1,0,2,0,2,1
387300378,2,0,1,1,0,2,0,0,0
387300399,2,0,1,1,0,2,0,0,0
387300417,2,0,1,1,0,2,0,0,0
387300427,2,0,1,1,0,2,0,0,0
387300623,2,0,1,1,0,2,0,2,1
387300730,2,0,1,1,0,2,0,0,0
387300751,2,0,1,1,0,2,0,1,0
387300824,2,0,1,1,0,2,0,0,0
387300852,2,0,1,1,0,2,0,0,0
387300886,2,0,1,1,0,2,0,0,0
387300921,2,0,1,1,0,2,0,0,0
387300971,2,0,1,1,0,2,0,0,0
387300998,2,0,1,1,0,2,0,0,0
387301035,2,0,1,1,0,2,0,0,0
387301039,2,0,1,1,0,2,0,0,0
387301083,2,0,1,1,0,2,0,1,0
387301073,2,0,1,1,0,2,0,1,0
387301165,2,0,1,1,0,2,0,1,0
387301176,2,0,1,1,0,2,0,0,0
387301193,2,0,1,1,0,2,0,0,0
387301314,2,0,1,1,0,2,0,0,0
387301392,2,0,1,1,0,2,0,1,0
387301406,2,0,1,1,0,2,0,2,0
387301474,2,0,1,1,0,2,0,1,1
387301471,2,0,1,1,0,2,0,1,0
387301534,2,0,1,1,0,2,0,0,0
387301613,2,0,1,1,0,2,0,0,0
387301609,2,0,1,1,0,2,0,0,0
387301805,2,0,1,1,0,2,0,0,0
387301824,2,0,1,1,0,2,0,0,0
387301871,2,0,1,1,0,2,0,0,0
387301876,2,0,1,1,0,2,0,0,0
387301912,2,0,1,1,0,2,0,0,0
382873427,2,0,1,1,0,2,0,0,0
382873475,2,0,1,1,0,2,0,2,0
382873483,2,0,1,1,0,2,0,0,0
382873610,2,0,1,1,0,2,0,0,0
382873631,2,0,1,1,0,2,0,2,0
382873711,2,0,1,1,0,2,0,1,0
382873779,2,0,1,1,0,2,0,2,1
382873837,2,0,1,1,0,2,0,2,0
382873825,2,0,1,1,0,2,0,2,0
382873925,2,0,1,1,0,2,0,0,0
382873926,2,0,1,1,0,2,0,0,0
382873950,2,0,1,1,0,2,0,0,0
382873951,2,0,1,1,0,2,0,2,0
382873993,2,0,1,1,0,2,0,0,0
382874121,2,0,1,1,0,2,0,0,0
382874115,2,0,1,1,0,2,0,1,0
382874205,2,0,1,1,0,2,0,2,0
382874238,2,0,1,1,0,2,0,1,0
382874253,2,0,1,1,0,2,0,0,0
382874367,2,0,1,1,0,2,0,1,0
382874460,2,0,1,1,0,2,0,0,0
382874548,2,0,1,1,0,2,0,0,0
382874554,2,0,1,1,0,2,0,0,0
382874579,2,0,1,1,0,2,0,0,0
382874620,2,0,1,1,0,2,0,1,0
382874648,2,0,1,1,0,2,0,0,0
382874667,2,0,1,1,0,2,0,0,0
382874650,2,0,1,1,0,2,0,1,0
382874679,2,0,1,1,0,2,0,1,0
382874727,2,0,1,1,0,2,0,1,1
382874736,2,0,1,1,0,2,0,1,1
382874793,2,0,1,1,0,2,0,0,0
382874837,2,0,1,1,0,2,0,0,0
382874842,2,0,1,1,0,2,0,0,0
382874953,2,0,1,1,0,2,0,0,0
382874981,2,0,1,1,0,2,0,0,0
